2022-12-05 17:40:36,180 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:40:46,812 |    INFO | client | Logging as  Vass4...
2022-12-05 17:40:46,812 |    INFO | client | Starting input thread
2022-12-05 17:41:03,174 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:43:14,071 |    INFO | client | Logging as  user22...
2022-12-05 17:43:14,071 |    INFO | client | Starting input thread
2022-12-05 17:43:36,587 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:43:41,909 |    INFO | client | Logging as  user33...
2022-12-05 17:43:41,909 |    INFO | client | Starting input thread
2022-12-05 17:45:09,377 | WARNING | client | Server has disconnected
2022-12-05 17:45:09,378 | WARNING | client | Server has disconnected
2022-12-05 17:45:09,379 | WARNING | client | Server has disconnected
2022-12-05 17:45:15,167 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:45:20,777 |    INFO | client | Logging as  Vass...
2022-12-05 17:45:20,777 |    INFO | client | Starting input thread
2022-12-05 17:45:26,489 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:45:38,169 |    INFO | client | Logging as  Vass...
2022-12-05 17:45:38,169 |    INFO | client | Starting input thread
2022-12-05 17:48:45,456 | WARNING | client | Server has disconnected
2022-12-05 17:48:45,457 | WARNING | client | Server has disconnected
2022-12-05 17:48:59,073 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:49:07,644 |    INFO | client | Logging as  vass...
2022-12-05 17:49:07,644 |    INFO | client | Starting input thread
2022-12-05 17:49:43,540 | WARNING | client | Server has disconnected
2022-12-05 17:49:46,037 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:49:51,720 |    INFO | client | Logging as  Vass...
2022-12-05 17:49:51,720 |    INFO | client | Starting input thread
2022-12-05 17:50:03,250 | WARNING | client | Server has disconnected
2022-12-05 17:50:04,477 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:51:24,196 |    INFO | client | Logging as  new_1...
2022-12-05 17:51:24,196 |    INFO | client | Starting input thread
2022-12-05 17:54:16,207 | WARNING | client | Server has disconnected
2022-12-05 17:54:32,388 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:54:39,842 |    INFO | client | Logging as  pass...
2022-12-05 17:54:39,842 |    INFO | client | Starting input thread
2022-12-05 17:56:14,620 | WARNING | client | Server has disconnected
2022-12-05 17:56:17,041 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:56:21,182 |    INFO | client | Logging as pass...
2022-12-05 17:56:21,182 |    INFO | client | Starting input thread
2022-12-05 17:56:26,716 | WARNING | client | Server has disconnected
2022-12-05 17:56:28,607 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:00:29,962 |    INFO | client | Connecting to: 127.0.0.1:4444
